true_distance_m,base_quantized_y_px,pixel_offset_px,observed_y_px,estimated_distance_m,signed_error_m,absolute_error_m,relative_error_pct
2.9500000000000015,308.0,2,310.0,2.901338636252975,-0.04866136374702634,0.04866136374702634,1.6495377541364855
2.9500000000000015,308.0,5,313.0,2.8389123183635725,-0.11108768163642901,0.11108768163642901,3.765684123268778
3.0000000000000018,305.0,-5,300.0,3.127987299800063,0.1279872998000613,0.1279872998000613,4.266243326668707
3.0000000000000018,305.0,-2,303.0,3.056792820267693,0.05679282026769128,0.05679282026769128,1.8930940089230415
3.0000000000000018,305.0,-1,304.0,3.0336952498953527,0.03369524989535089,0.03369524989535089,1.1231749965116955
3.0000000000000018,305.0,0,305.0,3.010904127673106,0.010904127673104114,0.010904127673104114,0.36347092243680357
3.0000000000000018,305.0,1,306.0,2.9884133950680556,-0.011586604931946187,0.011586604931946187,0.386220164398206
3.0000000000000018,305.0,2,307.0,2.966217152206057,-0.033782847793944804,0.033782847793944804,1.1260949264648261
3.0000000000000018,305.0,5,310.0,2.901338636252975,-0.09866136374702661,0.09866136374702661,3.2887121249008855
3.0500000000000016,303.0,-5,298.0,3.1771012445144122,0.12710124451441063,0.12710124451441063,4.167253918505264
3.0500000000000016,303.0,-2,301.0,3.103932365323887,0.053932365323885456,0.053932365323885456,1.7682742729142764
3.0500000000000016,303.0,-1,302.0,3.080203061351166,0.03020306135116435,0.03020306135116435,0.990264306595552
3.0500000000000016,303.0,0,303.0,3.056792820267693,0.006792820267691457,0.006792820267691457,0.22271541861283456
3.0500000000000016,303.0,1,304.0,3.0336952498953527,-0.016304750104648935,0.016304750104648935,0.5345819706442271
3.0500000000000016,303.0,2,305.0,3.010904127673106,-0.03909587232689571,0.03909587232689571,1.2818318795703503
3.0500000000000016,303.0,5,308.0,2.9443096527118753,-0.10569034728812632,0.10569034728812632,3.4652572881352874
3.1000000000000014,301.0,-5,296.0,3.227601181842405,0.12760118184240365,0.12760118184240365,4.116167156206568
3.1000000000000014,301.0,-2,299.0,3.1523746138902244,0.05237461389022302,0.05237461389022302,1.689503673878161
3.1000000000000014,301.0,-1,300.0,3.127987299800063,0.02798729980006165,0.02798729980006165,0.9028161225826334
3.1000000000000014,301.0,0,301.0,3.103932365323887,0.003932365323885634,0.003932365323885634,0.12685049431889137
3.1000000000000014,301.0,1,302.0,3.080203061351166,-0.01979693864883547,0.01979693864883547,0.6386109241559826
3.1000000000000014,301.0,2,303.0,3.056792820267693,-0.043207179732308365,0.043207179732308365,1.3937799913647853
3.1000000000000014,301.0,5,306.0,2.9884133950680556,-0.11158660493194583,0.11158660493194583,3.5995679010305093
3.1500000000000017,299.0,-5,294.0,3.2795466203930723,0.12954662039307063,0.12954662039307063,4.112591123589541
3.1500000000000017,299.0,-2,297.0,3.202174322980737,0.05217432298073543,0.05217432298073543,1.6563277136741397
3.1500000000000017,299.0,-1,298.0,3.1771012445144122,0.02710124451441054,0.02710124451441054,0.8603569687114452
3.1500000000000017,299.0,0,299.0,3.1523746138902244,0.0023746138902227543,0.0023746138902227543,0.07538456794357946
3.1500000000000017,299.0,1,300.0,3.127987299800063,-0.022012700199938617,0.022012700199938617,0.6988158793631304
3.1500000000000017,299.0,2,301.0,3.103932365323887,-0.04606763467611463,0.04606763467611463,1.4624645928925273
3.1500000000000017,299.0,5,304.0,3.0336952498953527,-0.11630475010464902,0.11630475010464902,3.692214289036475
3.200000000000002,297.0,-5,292.0,3.3330005249678387,0.13300052496783676,0.13300052496783676,4.156266405244896
3.200000000000002,297.0,-2,295.0,3.253389362047055,0.05338936204705291,0.05338936204705291,1.6684175639704024
3.200000000000002,297.0,-1,296.0,3.227601181842405,0.027601181842403122,0.027601181842403122,0.862536932575097
3.200000000000002,297.0,0,297.0,3.202174322980737,0.002174322980735166,0.002174322980735166,0.0679475931479739
3.200000000000002,297.0,1,298.0,3.1771012445144122,-0.022898755485589728,0.022898755485589728,0.7155861089246786
3.200000000000002,297.0,2,299.0,3.1523746138902244,-0.04762538610977751,0.04762538610977751,1.4882933159305465
3.200000000000002,297.0,5,302.0,3.080203061351166,-0.119796938648836,0.119796938648836,3.743654332776123
3.2500000000000018,295.0,-5,290.0,3.388029571172072,0.13802957117207004,0.13802957117207004,4.2470637283713835
3.2500000000000018,295.0,-2,293.0,3.3060809373083413,0.05608093730833952,0.05608093730833952,1.7255673017950612
3.2500000000000018,295.0,-1,294.0,3.2795466203930723,0.029546620393070544,0.029546620393070544,0.909126781325247
3.2500000000000018,295.0,0,295.0,3.253389362047055,0.0033893620470530905,0.0033893620470530905,0.10428806298624889
3.2500000000000018,295.0,1,296.0,3.227601181842405,-0.0223988181575967,0.0223988181575967,0.6891944048491289
3.2500000000000018,295.0,2,297.0,3.202174322980737,-0.047825677019264656,0.047825677019264656,1.4715592929004502
3.2500000000000018,295.0,5,300.0,3.127987299800063,-0.1220127001999387,0.1220127001999387,3.754236929228881
3.3000000000000016,293.0,-5,288.0,3.444704422871351,0.14470442287134944,0.14470442287134944,4.384982511253011
3.3000000000000016,293.0,-2,291.0,3.360313835767405,0.06031383576740357,0.06031383576740357,1.8276919929516224
3.3000000000000016,293.0,-1,292.0,3.3330005249678387,0.03300052496783712,0.03300052496783712,1.0000159081162758
3.3000000000000016,293.0,0,293.0,3.3060809373083413,0.006080937308339696,0.006080937308339696,0.1842708275254452
3.3000000000000016,293.0,1,294.0,3.2795466203930723,-0.02045337960692928,0.02045337960692928,0.6197993820281597
3.3000000000000016,293.0,2,295.0,3.253389362047055,-0.04661063795294673,0.04661063795294673,1.4124435743317185
3.3000000000000016,293.0,5,298.0,3.1771012445144122,-0.12289875548558937,0.12289875548558937,3.724204711684525
3.3500000000000023,291.0,-5,286.0,3.503100034920091,0.15310003492008883,0.15310003492008883,4.570150296122052
3.3500000000000023,291.0,-2,289.0,3.416156690958381,0.06615669095837884,0.06615669095837884,1.974826595772501
3.3500000000000023,291.0,-1,290.0,3.388029571172072,0.03802957117206951,0.03802957117206951,1.1352110797632682
3.3500000000000023,291.0,0,291.0,3.360313835767405,0.010313835767402857,0.010313835767402857,0.30787569454933883
3.3500000000000023,291.0,1,292.0,3.3330005249678387,-0.01699947503216359,0.01699947503216359,0.50744701588548
3.3500000000000023,291.0,2,293.0,3.3060809373083413,-0.043919062691661015,0.043919062691661015,1.3110167967659996
3.3500000000000023,291.0,5,296.0,3.227601181842405,-0.12239881815759723,0.12239881815759723,3.6536960644058847
3.400000000000002,290.0,-5,285.0,3.5329678035523537,0.1329678035523516,0.1329678035523516,3.91081775153975
3.400000000000002,290.0,-2,288.0,3.444704422871351,0.0447044228713489,0.0447044228713489,1.3148359668043788
3.400000000000002,290.0,-1,289.0,3.416156690958381,0.016156690958379016,0.016156690958379016,0.4751967928935002
3.400000000000002,290.0,0,290.0,3.388029571172072,-0.011970428827930313,0.011970428827930313,0.3520714361155972
3.400000000000002,290.0,1,291.0,3.360313835767405,-0.039686164232596965,0.039686164232596965,1.1672401244881452
3.400000000000002,290.0,2,292.0,3.3330005249678387,-0.06699947503216341,0.06699947503216341,1.9705727950636285
3.400000000000002,290.0,5,295.0,3.253389362047055,-0.14661063795294726,0.14661063795294726,4.312077586851387
3.450000000000002,288.0,-5,283.0,3.594095304492915,0.1440953044929132,0.1440953044929132,4.176675492548206
3.450000000000002,288.0,-2,286.0,3.503100034920091,0.05310003492008919,0.05310003492008919,1.539131446959106
3.450000000000002,288.0,-1,287.0,3.4736822727179204,0.02368227271791845,0.02368227271791845,0.6864426874758968
3.450000000000002,288.0,0,288.0,3.444704422871351,-0.005295577128650919,0.005295577128650919,0.15349498923625843
3.450000000000002,288.0,1,289.0,3.416156690958381,-0.033843309041620806,0.033843309041620806,0.9809654794672692
3.450000000000002,288.0,2,290.0,3.388029571172072,-0.061970428827930135,0.061970428827930135,1.7962443138530464
3.450000000000002,288.0,5,293.0,3.3060809373083413,-0.14391906269166066,0.14391906269166066,4.171567034540886
3.5000000000000018,286.0,-5,281.0,3.6571519736962883,0.15715197369628653,0.15715197369628653,4.4900563913224705
3.5000000000000018,286.0,-2,284.0,3.5632959838895513,0.06329598388954949,0.06329598388954949,1.8084566825585557
3.5000000000000018,286.0,-1,285.0,3.5329678035523537,0.03296780355235196,0.03296780355235196,0.9419372443529127
3.5000000000000018,286.0,0,286.0,3.503100034920091,0.0031000349200893673,0.0031000349200893673,0.0885724262882676
3.5000000000000018,286.0,1,287.0,3.4736822727179204,-0.02631772728208137,0.02631772728208137,0.7519350652023246
3.5000000000000018,286.0,2,288.0,3.444704422871351,-0.05529557712865074,0.05529557712865074,1.5798736322471634
3.5000000000000018,286.0,5,291.0,3.360313835767405,-0.1396861642325966,0.1396861642325966,3.9910332637884722
3.5500000000000025,284.0,-5,279.0,3.7222306014654616,0.1722306014654591,0.1722306014654591,4.851566238463633
3.5500000000000025,284.0,-2,282.0,3.6253768298637756,0.07537682986377314,0.07537682986377314,2.123290982078115
3.5500000000000025,284.0,-1,283.0,3.594095304492915,0.04409530449291266,0.04409530449291266,1.2421212533214825
3.5500000000000025,284.0,0,284.0,3.5632959838895513,0.01329598388954878,0.01329598388954878,0.37453475745207804
3.5500000000000025,284.0,1,285.0,3.5329678035523537,-0.01703219644764875,0.01703219644764875,0.4797801816239082
3.5500000000000025,284.0,2,286.0,3.503100034920091,-0.04689996507991134,0.04689996507991134,1.3211257768989102
3.5500000000000025,284.0,5,289.0,3.416156690958381,-0.13384330904162134,0.13384330904162134,3.7702340575104576
3.6000000000000023,283.0,-5,278.0,3.7555587870974905,0.15555878709748816,0.15555878709748816,4.321077419374668
3.6000000000000023,283.0,-2,281.0,3.6571519736962883,0.057151973696285996,0.057151973696285996,1.587554824896832
3.6000000000000023,283.0,-1,282.0,3.6253768298637756,0.02537682986377332,0.02537682986377332,0.7049119406603696
3.6000000000000023,283.0,0,283.0,3.594095304492915,-0.005904695507087165,0.005904695507087165,0.16401931964131006
3.6000000000000023,283.0,1,284.0,3.5632959838895513,-0.03670401611045104,0.03670401611045104,1.019556003068084
3.6000000000000023,283.0,2,285.0,3.5329678035523537,-0.06703219644764857,0.06703219644764857,1.8620054568791258
3.6000000000000023,283.0,5,288.0,3.444704422871351,-0.15529557712865127,0.15529557712865127,4.313766031351421
3.650000000000002,281.0,-5,276.0,3.823857699581332,0.17385769958132968,0.17385769958132968,4.763224646063824
3.650000000000002,281.0,-2,279.0,3.7222306014654616,0.07223060146545945,0.07223060146545945,1.9789205880947784
3.650000000000002,281.0,-1,280.0,3.689432512762532,0.0394325127625299,0.0394325127625299,1.0803428154117776
3.650000000000002,281.0,0,281.0,3.6571519736962883,0.0071519736962861735,0.0071519736962861735,0.19594448482975804
3.650000000000002,281.0,1,282.0,3.6253768298637756,-0.024623170136226502,0.024623170136226502,0.6746074009925065
3.650000000000002,281.0,2,283.0,3.594095304492915,-0.05590469550708699,0.05590469550708699,1.5316354933448482
3.650000000000002,281.0,5,286.0,3.503100034920091,-0.146899965079911,0.146899965079911,4.024656577531806
3.700000000000002,280.0,-5,275.0,3.8588556334949464,0.15885563349494447,0.15885563349494447,4.293395499863362
3.700000000000002,280.0,-2,278.0,3.7555587870974905,0.055558787097488516,0.055558787097488516,1.5015888404726618
3.700000000000002,280.0,-1,279.0,3.7222306014654616,0.022230601465459632,0.022230601465459632,0.6008270666340438
3.700000000000002,280.0,0,280.0,3.689432512762532,-0.01056748723746992,0.01056748723746992,0.28560776317486253
3.700000000000002,280.0,1,281.0,3.6571519736962883,-0.04284802630371365,0.04284802630371365,1.1580547649652333
3.700000000000002,280.0,2,282.0,3.6253768298637756,-0.07462317013622632,0.07462317013622632,2.016842436114224
3.700000000000002,280.0,5,285.0,3.5329678035523537,-0.16703219644764822,0.16703219644764822,4.514383687774274
3.7500000000000027,278.0,-5,273.0,3.930619911182698,0.18061991118269516,0.18061991118269516,4.816530964871867
3.7500000000000027,278.0,-2,276.0,3.823857699581332,0.07385769958132915,0.07385769958132915,1.9695386555021095
3.7500000000000027,278.0,-1,277.0,3.789430025844956,0.03943002584495314,0.03943002584495314,1.0514673558654164
3.7500000000000027,278.0,0,278.0,3.7555587870974905,0.005558787097487805,0.005558787097487805,0.1482343225996747
3.7500000000000027,278.0,1,279.0,3.7222306014654616,-0.02776939853454108,0.02776939853454108,0.7405172942544282
3.7500000000000027,278.0,2,280.0,3.689432512762532,-0.06056748723747063,0.06056748723747063,1.6151329929992155
3.7500000000000027,278.0,5,283.0,3.594095304492915,-0.15590469550708752,0.15590469550708752,4.157458546855664
3.8000000000000025,277.0,-5,272.0,3.9674162932389003,0.16741629323889784,0.16741629323889784,4.405691927339414
3.8000000000000025,277.0,-2,275.0,3.8588556334949464,0.05885563349494394,0.05885563349494394,1.5488324603932604
3.8000000000000025,277.0,-1,276.0,3.823857699581332,0.023857699581329328,0.023857699581329328,0.6278341995086661
3.8000000000000025,277.0,0,277.0,3.789430025844956,-0.01056997415504668,0.01056997415504668,0.2781572146064914
3.8000000000000025,277.0,1,278.0,3.7555587870974905,-0.04444121290251202,0.04444121290251202,1.169505602697684
3.8000000000000025,277.0,2,279.0,3.7222306014654616,-0.0777693985345409,0.0777693985345409,2.0465631193300227
3.8000000000000025,277.0,5,282.0,3.6253768298637756,-0.17462317013622686,0.17462317013622686,4.595346582532283
3.8500000000000023,275.0,-5,270.0,4.04291653234155,0.19291653234154804,0.19291653234154804,5.010819021858388
3.8500000000000023,275.0,-2,273.0,3.930619911182698,0.08061991118269551,0.08061991118269551,2.094023667082999
3.8500000000000023,275.0,-1,274.0,3.8944381145999625,0.044438114599960166,0.044438114599960166,1.1542367428561076
3.8500000000000023,275.0,0,275.0,3.8588556334949464,0.008855633494944115,0.008855633494944115,0.23001645441413274
3.8500000000000023,275.0,1,276.0,3.823857699581332,-0.026142300418670494,0.026142300418670494,0.6790207900953371
3.8500000000000023,275.0,2,277.0,3.789430025844956,-0.0605699741550465,0.0605699741550465,1.5732460819492589
3.8500000000000023,275.0,5,280.0,3.689432512762532,-0.16056748723747027,0.16056748723747027,4.170584084090134
3.900000000000002,274.0,-5,269.0,4.08165363695277,0.1816536369527677,0.1816536369527677,4.657785562891477
3.900000000000002,274.0,-2,272.0,3.9674162932389003,0.0674162932388982,0.0674162932388982,1.7286229035614915
3.900000000000002,274.0,-1,273.0,3.930619911182698,0.03061991118269569,0.03061991118269569,0.7851259277614276
3.900000000000002,274.0,0,274.0,3.8944381145999625,-0.005561885400039657,0.005561885400039657,0.1426124461548629
3.900000000000002,274.0,1,275.0,3.8588556334949464,-0.04114436650505571,0.04114436650505571,1.0549837565398894
3.900000000000002,274.0,2,276.0,3.823857699581332,-0.07614230041867032,0.07614230041867032,1.9523666774018018
3.900000000000002,274.0,5,279.0,3.7222306014654616,-0.17776939853454055,0.17776939853454055,4.558189706013858
3.950000000000003,272.0,-5,267.0,4.161189358631817,0.2111893586318141,0.2111893586318141,5.346566041311745
3.950000000000003,272.0,-2,270.0,4.04291653234155,0.09291653234154751,0.09291653234154751,2.3523172744695553
3.950000000000003,272.0,-1,271.0,4.004843053961383,0.05484305396138023,0.05484305396138023,1.3884317458577262
3.950000000000003,272.0,0,272.0,3.9674162932389003,0.017416293238897484,0.017416293238897484,0.44091881617461953
3.950000000000003,272.0,1,273.0,3.930619911182698,-0.01938008881730502,0.01938008881730502,0.49063515993177226
3.950000000000003,272.0,2,274.0,3.8944381145999625,-0.05556188540004037,0.05556188540004037,1.4066300101276032
3.950000000000003,272.0,5,277.0,3.789430025844956,-0.16056997415504703,0.16056997415504703,4.065062636836632
4.000000000000003,271.0,-5,266.0,4.202024872843546,0.20202487284354298,0.20202487284354298,5.050621821088571
4.000000000000003,271.0,-2,269.0,4.08165363695277,0.08165363695276717,0.08165363695276717,2.041340923819178
4.000000000000003,271.0,-1,270.0,4.04291653234155,0.042916532341547686,0.042916532341547686,1.0729133085386915
4.000000000000003,271.0,0,271.0,4.004843053961383,0.004843053961380406,0.004843053961380406,0.12107634903451006
4.000000000000003,271.0,1,272.0,3.9674162932389003,-0.03258370676110234,0.03258370676110234,0.8145926690275579
4.000000000000003,271.0,2,273.0,3.930619911182698,-0.06938008881730484,0.06938008881730484,1.73450222043262
4.000000000000003,271.0,5,276.0,3.823857699581332,-0.17614230041867085,0.17614230041867085,4.403557510466769
4.0500000000000025,270.0,-5,265.0,4.24359786465229,0.19359786465228712,0.19359786465228712,4.780194188945358
4.0500000000000025,270.0,-2,268.0,4.121071870988323,0.07107187098832046,0.07107187098832046,1.7548610120572943
4.0500000000000025,270.0,-1,269.0,4.08165363695277,0.03165363695276735,0.03165363695276735,0.7815712827843786
4.0500000000000025,270.0,0,270.0,4.04291653234155,-0.007083467658452136,0.007083467658452136,0.17490043601116376
4.0500000000000025,270.0,1,271.0,4.004843053961383,-0.04515694603861942,0.04515694603861942,1.1149863219412195
4.0500000000000025,270.0,2,272.0,3.9674162932389003,-0.08258370676110216,0.08258370676110216,2.0391038706444964
4.0500000000000025,270.0,5,275.0,3.8588556334949464,-0.19114436650505606,0.19114436650505606,4.71961398777916
4.100000000000002,269.0,-5,264.0,4.285928494048581,0.18592849404857859,0.18592849404857859,4.534841318258011
4.100000000000002,269.0,-2,267.0,4.161189358631817,0.06118935863181463,0.06118935863181463,1.4924233812637706
4.100000000000002,269.0,-1,268.0,4.121071870988323,0.02107187098832064,0.02107187098832064,0.513948072885869
4.100000000000002,269.0,0,269.0,4.08165363695277,-0.018346363047232472,0.018346363047232472,0.4474722694446942
4.100000000000002,269.0,1,270.0,4.04291653234155,-0.05708346765845196,0.05708346765845196,1.3922796989866324
4.100000000000002,269.0,2,271.0,4.004843053961383,-0.09515694603861924,0.09515694603861924,2.320901122893151
4.100000000000002,269.0,5,274.0,3.8944381145999625,-0.20556188540003983,0.20556188540003983,5.013704521952189
4.150000000000003,267.0,-5,262.0,4.372947047776889,0.222947047776886,0.222947047776886,5.372218018720141
4.150000000000003,267.0,-2,265.0,4.24359786465229,0.09359786465228659,0.09359786465228659,2.2553702325852174
4.150000000000003,267.0,-1,266.0,4.202024872843546,0.052024872843542624,0.052024872843542624,1.2536113938203033
4.150000000000003,267.0,0,267.0,4.161189358631817,0.011189358631813917,0.011189358631813917,0.26962309956178093
4.150000000000003,267.0,1,268.0,4.121071870988323,-0.02892812901168007,0.02892812901168007,0.6970633496790373
4.150000000000003,267.0,2,269.0,4.08165363695277,-0.06834636304723318,0.06834636304723318,1.6469003143911598
4.150000000000003,267.0,5,272.0,3.9674162932389003,-0.1825837067611027,0.1825837067611027,4.399607391833796
4.200000000000003,266.0,-5,261.0,4.417679139474614,0.21767913947461093,0.21767913947461093,5.182836654157399
4.200000000000003,266.0,-2,264.0,4.285928494048581,0.08592849404857805,0.08592849404857805,2.0459165249661426
4.200000000000003,266.0,-1,265.0,4.24359786465229,0.043597864652286766,0.043597864652286766,1.0380443964830175
4.200000000000003,266.0,0,266.0,4.202024872843546,0.002024872843542802,0.002024872843542802,0.048211258179590495
4.200000000000003,266.0,1,267.0,4.161189358631817,-0.038810641368185905,0.038810641368185905,0.9240628897187113
4.200000000000003,266.0,2,268.0,4.121071870988323,-0.07892812901167989,0.07892812901167989,1.879241166944758
4.200000000000003,266.0,5,271.0,4.004843053961383,-0.19515694603861977,0.19515694603861977,4.646593953300467
4.250000000000003,265.0,-5,260.0,4.463257278248606,0.2132572782486033,0.2132572782486033,5.01781831173184
4.250000000000003,265.0,-2,263.0,4.329037662582519,0.07903766258251643,0.07903766258251643,1.8597097078239149
4.250000000000003,265.0,-1,264.0,4.285928494048581,0.03592849404857823,0.03592849404857823,0.8453763305547815
4.250000000000003,265.0,0,265.0,4.24359786465229,-0.006402135347713056,0.006402135347713056,0.15063847876971886
4.250000000000003,265.0,1,266.0,4.202024872843546,-0.04797512715645702,0.04797512715645702,1.1288265213284
4.250000000000003,265.0,2,267.0,4.161189358631817,-0.08881064136818573,0.08881064136818573,2.089662149839663
4.250000000000003,265.0,5,270.0,4.04291653234155,-0.2070834676584523,0.2070834676584523,4.872552180198875
4.3000000000000025,264.0,-5,259.0,4.509705696011821,0.20970569601181843,0.20970569601181843,4.876876651437636
4.3000000000000025,264.0,-2,262.0,4.372947047776889,0.07294704777688654,0.07294704777688654,1.6964429715555
4.3000000000000025,264.0,-1,263.0,4.329037662582519,0.02903766258251661,0.02903766258251661,0.6752944786631766
4.3000000000000025,264.0,0,264.0,4.285928494048581,-0.014071505951421592,0.014071505951421592,0.3272443244516648
4.3000000000000025,264.0,1,265.0,4.24359786465229,-0.05640213534771288,0.05640213534771288,1.31167756622588
4.3000000000000025,264.0,2,266.0,4.202024872843546,-0.09797512715645684,0.09797512715645684,2.278491329219925
4.3000000000000025,264.0,5,269.0,4.08165363695277,-0.21834636304723265,0.21834636304723265,5.077822396447268
4.350000000000003,263.0,-5,258.0,4.557049558976003,0.2070495589760002,0.2070495589760002,4.759759976459771
4.350000000000003,263.0,-2,261.0,4.417679139474614,0.06767913947461057,0.06767913947461057,1.5558422867726556
4.350000000000003,263.0,-1,262.0,4.372947047776889,0.02294704777688583,0.02294704777688583,0.5275183396985245
4.350000000000003,263.0,0,263.0,4.329037662582519,-0.0209623374174841,0.0209623374174841,0.4818928141950365
4.350000000000003,263.0,1,264.0,4.285928494048581,-0.0640715059514223,0.0640715059514223,1.4729081827913162
4.350000000000003,263.0,2,265.0,4.24359786465229,-0.10640213534771359,0.10640213534771359,2.446026099947437
4.350000000000003,263.0,5,268.0,4.121071870988323,-0.22892812901168025,0.22892812901168025,5.26271560946391
4.400000000000003,261.0,-5,256.0,4.654529232334054,0.25452923233405134,0.25452923233405134,5.784755280319344
4.400000000000003,261.0,-2,259.0,4.509705696011821,0.1097056960118179,0.1097056960118179,2.4933112729958595
4.400000000000003,261.0,-1,260.0,4.463257278248606,0.06325727824860294,0.06325727824860294,1.437665414740975
4.400000000000003,261.0,0,261.0,4.417679139474614,0.01767913947461075,0.01767913947461075,0.4017986244229713
4.400000000000003,261.0,1,262.0,4.372947047776889,-0.02705295222311399,0.02705295222311399,0.6148398232525902
4.400000000000003,261.0,2,263.0,4.329037662582519,-0.07096233741748392,0.07096233741748392,1.6127803958519062
4.400000000000003,261.0,5,266.0,4.202024872843546,-0.19797512715645738,0.19797512715645738,4.4994347081013
4.450000000000003,260.0,-5,255.0,4.704720469444975,0.2547204694449725,0.2547204694449725,5.724055493145446
4.450000000000003,260.0,-2,258.0,4.557049558976003,0.10704955897600055,0.10704955897600055,2.405608066876415
4.450000000000003,260.0,-1,259.0,4.509705696011821,0.05970569601181808,0.05970569601181808,1.341701033973439
4.450000000000003,260.0,0,260.0,4.463257278248606,0.013257278248603122,0.013257278248603122,0.29791636513714864
4.450000000000003,260.0,1,261.0,4.417679139474614,-0.03232086052538907,0.03232086052538907,0.7263114724806529
4.450000000000003,260.0,2,262.0,4.372947047776889,-0.07705295222311381,0.07705295222311381,1.7315270162497474
4.450000000000003,260.0,5,265.0,4.24359786465229,-0.20640213534771323,0.20640213534771323,4.6382502325328785
4.500000000000003,259.0,-5,254.0,4.75591811029245,0.2559181102924475,0.2559181102924475,5.687069117609941
4.500000000000003,259.0,-2,257.0,4.605315013119116,0.10531501311911295,0.10531501311911295,2.3403336248691753
4.500000000000003,259.0,-1,258.0,4.557049558976003,0.057049558976000725,0.057049558976000725,1.2677679772444599
4.500000000000003,259.0,0,259.0,4.509705696011821,0.009705696011818254,0.009705696011818254,0.2156821335959611
4.500000000000003,259.0,1,260.0,4.463257278248606,-0.0367427217513967,0.0367427217513967,0.816504927808815
4.500000000000003,259.0,2,261.0,4.417679139474614,-0.0823208605253889,0.0823208605253889,1.829352456119752
4.500000000000003,259.0,5,264.0,4.285928494048581,-0.21407150595142177,0.21407150595142177,4.757144576698258
4.550000000000003,258.0,-5,253.0,4.808152731105021,0.25815273110501735,0.25815273110501735,5.673686397912465
4.550000000000003,258.0,-2,256.0,4.654529232334054,0.10452923233405098,0.10452923233405098,2.2973457655835365
4.550000000000003,258.0,-1,257.0,4.605315013119116,0.055315013119112244,0.055315013119112244,1.2157145740464221
4.550000000000003,258.0,0,258.0,4.557049558976003,0.007049558976000014,0.007049558976000014,0.1549353621098903
4.550000000000003,258.0,1,259.0,4.509705696011821,-0.040294303988182456,0.040294303988182456,0.8855890986413719
4.550000000000003,258.0,2,260.0,4.463257278248606,-0.08674272175139741,0.08674272175139741,1.906433445085656
4.550000000000003,258.0,5,263.0,4.329037662582519,-0.22096233741748428,0.22096233741748428,4.856315108076574
4.600000000000003,257.0,-5,252.0,4.86145615939251,0.2614561593925071,0.2614561593925071,5.68382955201102
4.600000000000003,257.0,-2,255.0,4.704720469444975,0.10472046944497215,0.10472046944497215,2.276531944455915
4.600000000000003,257.0,-1,256.0,4.654529232334054,0.05452923233405116,0.05452923233405116,1.1854180942185026
4.600000000000003,257.0,0,257.0,4.605315013119116,0.005315013119112422,0.005315013119112422,0.11554376345896561
4.600000000000003,257.0,1,258.0,4.557049558976003,-0.04295044102399981,0.04295044102399981,0.9337052396521691
4.600000000000003,257.0,2,259.0,4.509705696011821,-0.09029430398818228,0.09029430398818228,1.9629196519170045
4.600000000000003,257.0,5,262.0,4.372947047776889,-0.22705295222311417,0.22705295222311417,4.93593374398074
4.650000000000003,256.0,-5,251.0,4.915861538615907,0.265861538615904,0.265861538615904,5.71745244335277
4.650000000000003,256.0,-2,254.0,4.75591811029245,0.10591811029244713,0.10591811029244713,2.2778088234934852
4.650000000000003,256.0,-1,255.0,4.704720469444975,0.05472046944497233,0.05472046944497233,1.176784289139189
4.650000000000003,256.0,0,256.0,4.654529232334054,0.004529232334051336,0.004529232334051336,0.09740284589357706
4.650000000000003,256.0,1,257.0,4.605315013119116,-0.0446849868808874,0.0446849868808874,0.9609674598040294
4.650000000000003,256.0,2,258.0,4.557049558976003,-0.09295044102399963,0.09295044102399963,1.9989342155698833
4.650000000000003,256.0,5,261.0,4.417679139474614,-0.23232086052538925,0.23232086052538925,4.996147538180411
4.700000000000003,255.0,-5,250.0,4.97140339690993,0.27140339690992743,0.27140339690992743,5.774540359785687
4.700000000000003,255.0,-2,253.0,4.808152731105021,0.10815273110501789,0.10815273110501789,2.3011219384046346
4.700000000000003,255.0,-1,254.0,4.75591811029245,0.05591811029244731,0.05591811029244731,1.1897470274988782
4.700000000000003,255.0,0,255.0,4.704720469444975,0.004720469444972508,0.004720469444972508,0.100435520105798
4.700000000000003,255.0,1,256.0,4.654529232334054,-0.045470767665948486,0.045470767665948486,0.9674631418286906
4.700000000000003,255.0,2,257.0,4.605315013119116,-0.09468498688088722,0.09468498688088722,2.014574188955046
4.700000000000003,255.0,5,260.0,4.463257278248606,-0.23674272175139688,0.23674272175139688,5.0370791861999304
4.7500000000000036,254.0,-5,249.0,5.028117720157712,0.2781177201577085,0.2781177201577085,5.855109898057017
4.7500000000000036,254.0,-2,252.0,4.86145615939251,0.11145615939250675,0.11145615939250675,2.346445460894877
4.7500000000000036,254.0,-1,253.0,4.808152731105021,0.058152731105017175,0.058152731105017175,1.2242680232635186
4.7500000000000036,254.0,0,254.0,4.75591811029245,0.005918110292446599,0.005918110292446599,0.12459179563045462
4.7500000000000036,254.0,1,255.0,4.704720469444975,-0.0452795305550282,0.0452795305550282,0.9532532748426983
4.7500000000000036,254.0,2,256.0,4.654529232334054,-0.0954707676659492,0.0954707676659492,2.009910898230508
4.7500000000000036,254.0,5,259.0,4.509705696011821,-0.24029430398818263,0.24029430398818263,5.058827452382789
4.800000000000003,253.0,-5,248.0,5.0860420297425675,0.2860420297425641,0.2860420297425641,5.959208952970081
4.800000000000003,253.0,-2,251.0,4.915861538615907,0.11586153861590365,0.11586153861590365,2.413782054497991
4.800000000000003,253.0,-1,252.0,4.86145615939251,0.061456159392506926,0.061456159392506926,1.28033665401056
