true_distance_m,projected_y_px,quantized_y_px,estimated_distance_m,signed_error_m,absolute_error_m,relative_error_pct
7.750000000000006,217.3655885392157,217.0,7.7974987597924255,0.04749875979241924,0.04749875979241924,0.6128872231279897
7.800000000000006,216.98086580986939,217.0,7.7974987597924255,-0.0025012402075805795,0.0025012402075805795,0.032067182148468945
7.850000000000006,216.60080529916684,217.0,7.7974987597924255,-0.0525012402075804,0.0525012402075804,0.6688056077398773
7.900000000000007,216.22532276966936,216.0,7.930296389785197,0.03029638978519067,0.03029638978519067,0.38349860487583093
7.950000000000006,215.85433600113666,216.0,7.930296389785197,-0.019703610214809153,0.019703610214809153,0.24784415364539794
8.000000000000005,215.48776473050498,215.0,8.067466408654353,0.06746640865434728,0.06746640865434728,0.8433301081793404
8.050000000000006,215.12553059399565,215.0,8.067466408654353,0.017466408654346566,0.017466408654346566,0.21697402055088885
8.100000000000005,214.76755707126637,215.0,8.067466408654353,-0.03253359134565237,0.03253359134565237,0.4016492758722512
8.150000000000006,214.41376943152173,214.0,8.2092283735666,0.05922837356659372,0.05922837356659372,0.7267285100195543
8.200000000000006,214.06409468150312,214.0,8.2092283735666,0.009228373566593007,0.009228373566593007,0.11254114105601219
8.250000000000005,213.7184615152821,214.0,8.2092283735666,-0.04077162643340593,0.04077162643340593,0.49420153252613214
8.300000000000006,213.37680026578448,213.0,8.35581679185428,0.05581679185427468,0.05581679185427468,0.6724914681237908
8.350000000000007,213.03904285797637,213.0,8.35581679185428,0.005816791854273973,0.005816791854273973,0.06966217789549661
8.400000000000006,212.70512276364565,213.0,8.35581679185428,-0.04418320814572496,0.04418320814572496,0.525990573163392
8.450000000000006,212.37497495771578,212.0,8.5074824155423,0.05748241554229416,0.05748241554229416,0.6802652726898712
8.500000000000005,212.0485358760321,212.0,8.5074824155423,0.007482415542295229,0.007482415542295229,0.0880284181446497
8.550000000000006,211.72574337456285,212.0,8.5074824155423,-0.04251758445770548,0.04251758445770548,0.4972816895638064
8.600000000000007,211.40653668995947,211.0,8.664493672756427,0.06449367275642004,0.06449367275642004,0.7499264274002324
8.650000000000006,211.09085640142456,211.0,8.664493672756427,0.014493672756421105,0.014493672756421105,0.1675569104788566
8.700000000000006,210.77864439383626,211.0,8.664493672756427,-0.035506327243579605,0.035506327243579605,0.40811870394919053
8.750000000000007,210.46984382208151,210.0,8.827138253201811,0.07713825320180412,0.07713825320180412,0.8815800365920464
8.800000000000006,210.16439907655234,210.0,8.827138253201811,0.027138253201805185,0.027138253201805185,0.3083892409296041
8.850000000000007,209.86225574976058,210.0,8.827138253201811,-0.022861746798195526,0.022861746798195526,0.25832482257848033
8.900000000000006,209.5633606040296,210.0,8.827138253201811,-0.07286174679819446,0.07286174679819446,0.8186713123392632
8.950000000000006,209.26766154022238,209.0,8.995724867412417,0.04572486741241022,0.04572486741241022,0.5108923733230188
9.000000000000007,208.9751075674673,209.0,8.995724867412417,-0.004275132587590491,0.004275132587590491,0.04750147319544987
9.050000000000006,208.68564877384503,209.0,8.995724867412417,-0.054275132587589425,0.054275132587589425,0.5997252219623137
9.100000000000007,208.39923629800072,208.0,9.170585202404672,0.07058520240466493,0.07058520240466493,0.7756615648864272
9.150000000000007,208.11582230164788,208.0,9.170585202404672,0.020585202404664216,0.020585202404664216,0.2249748896684612
9.200000000000006,207.83535994293135,208.0,9.170585202404672,-0.02941479759533472,0.02941479759533472,0.3197260608188554
9.250000000000007,207.55780335061803,208.0,9.170585202404672,-0.07941479759533543,0.07941479759533543,0.8585383523820039
9.300000000000006,207.283107599086,207.0,9.352076099801522,0.05207609980151595,0.05207609980151595,0.5599580623818916
9.350000000000007,207.01122868408268,207.0,9.352076099801522,0.002076099801515241,0.002076099801515241,0.022204275952034648
9.400000000000006,206.74212349922527,207.0,9.352076099801522,-0.04792390019848369,0.04792390019848369,0.5098287255157836
9.450000000000006,206.4757498132165,206.0,9.540581986523152,0.09058198652314609,0.09058198652314609,0.9585395399274712
9.500000000000007,206.21206624775093,206.0,9.540581986523152,0.040581986523145375,0.040581986523145375,0.42717880550679305
9.550000000000006,205.95103225608702,206.0,9.540581986523152,-0.00941801347685356,0.00941801347685356,0.0986179421660058
9.600000000000007,205.69260810226208,206.0,9.540581986523152,-0.05941801347685427,0.05941801347685427,0.6189376403838982
9.650000000000007,205.4367548409276,205.0,9.736517592885464,0.0865175928854569,0.0865175928854569,0.8965553666886719
9.700000000000006,205.1834342977831,205.0,9.736517592885464,0.03651759288545797,0.03651759288545797,0.3764700297469892
9.750000000000007,204.93260905058858,205.0,9.736517592885464,-0.013482407114542738,0.013482407114542738,0.13828109861069465
9.800000000000008,204.68424241073512,205.0,9.736517592885464,-0.06348240711454345,0.06348240711454345,0.6477796644341163
9.850000000000007,204.4382984053547,204.0,9.940330998550637,0.09033099855063043,0.09033099855063043,0.9170659751333031
9.900000000000007,204.19474175995114,204.0,9.940330998550637,0.040330998550629715,0.040330998550629715,0.4073838237437342
9.950000000000006,203.95353788153446,204.0,9.940330998550637,-0.009669001449369219,0.009669001449369219,0.09717589396350967
10.000000000000007,203.71465284224135,204.0,9.940330998550637,-0.05966900144936993,0.05966900144936993,0.5966900144936989
